"Plant.Code","Plant.Name","State","Latitude","Longitude","total.wc"
56046,"Magnolia Power Project","CA","34.178600000000003","-118.31529999999999",108894649.188974
56050,"Inner Harbor East Heating","MD","39.283299999999997","-76.5",420.404222622362
56051,"THUMS","CA","33.7684","-118.2141",27804238.2924924
56052,"Meyersdale Windpower","PA","39.790739000000002","-79.002047000000005",76511.4321485483
56053,"Casey City of","IL","39.310555000000001","-87.992592000000002",23629.2851319402
56054,"G McNeilus Wind Farm Dodge Center","MN","43.978485999999997","-92.851078000000001",95279.251940867
56055,"Hana Substation","HI","20.765833000000001","-155.99611100000001",9624.8596765877
56058,"High Point, Jackson Lake","NC","35.944443999999997","-79.943055000000001",NA
56059,"High Point, Fairfield","NC","35.926900000000003","-79.985799999999998",636.564793425112
56060,"Gastonia Rankin Lake","NC","35.224200000000003","-81.122799999999998",NA
56061,"Gastonia Duke Street","NC","35.223381000000003","-81.13306",NA
56062,"Statesville, Highway 64","NC","35.798462000000001","-80.942708999999994",789.340343847139
56063,"Shelby, Toms Street","NC","35.303600000000003","-81.522499999999994",942.115894269166
56064,"Morganton, Parker Road","NC","35.720799999999997","-81.662430000000001",789.340343847139
56065,"Maiden Finger Street","NC","35.575299999999999","-81.227800000000002",NA
56066,"Lexington Hickory Street","NC","35.807499999999997","-80.265299999999996",NA
56067,"Lexington Health Center","NC","35.830800000000004","-80.248599999999996",789.340343847139
56068,"Elm Road Generating Station","WI","42.849200000000003","-87.833600000000004",2733245219.20967
56069,"Berlin Landfill Gas","WI","43.960299999999997","-88.915800000000004",0
56070,"Diesel Generators","WI","43.093299999999999","-89.382199999999997",131870.762605946
56072,"Alliant SBD 9801 Aegon Martha's Way","IA","42.045299999999997","-91.696899999999999",NA
56073,"Alliant SBG 9802 Toyota","IA","42.027709999999999","-91.711100000000002",733.47119691561
56074,"Alliant SBD 9901 GE Capital","IA","41.924399999999999","-91.63852",916.653302532162
56075,"High Winds LLC","CA","38.138100000000001","-121.8053",292095.458486519
56076,"ABC Coke","AL","33.582793000000002","-86.779865999999998",15816340.3262502
56078,"Walnut Energy Center","CA","37.4878","-120.8956",102410084.005668
56079,"Riceland Foods Cogeneration Plant","AR","34.513599999999997","-91.533100000000005",29353606.4415904
56080,"SJ/SC WPCP","CA","37.413899999999998","-121.94329999999999",4924069.01105008
56081,"Blue Canyon Windpower","OK","34.850780999999998","-98.577310999999995",240033.135055868
56090,"Blacksand Generating Facility","CA","33.9328","-117.855",4255403.0995491
56092,"South Dakota Wind Energy Cente","SD","44.549199999999999","-99.5",125175.206076091
56093,"TransAlta Wyoming Wind","WY","41.287399999999998","-110.5556",355081.439215281
56094,"Oklahoma Wind Energy Center","OK","36.603966999999997","-99.340046999999998",248618.526837449
56097,"New Mexico Wind Energy Center","NM","34.635660000000001","-104.04733",431376.936553595
56098,"Hillsboro","ND","47.396943999999998","-97.060554999999994",12680.3706850282
56099,"FPL Energy North Dakota Wind I/II","ND","46.327168999999998","-98.898356000000007",158307.538265104
56100,"St. Charles Power Plant","MN","43.974200000000003","-92.059700000000007",9879.48559395774
56102,"Currant Creek","UT","39.821440000000003","-111.89345",165606874.698527
56104,"Mankato Energy Center","MN","44.198799999999999","-94.003",25193007.1535974
56105,"Loring Power Plant","ME","46.931944000000001","-67.893332999999998",NA
56106,"MEAN Wind Project","NE","41.273600000000002","-103.6983",25383.3572846238
56107,"Cash Creek","KY","37.7194","-87.413899999999998",NA
56108,"T J Labbe Electric Generating","LA","30.255400000000002","-92.043300000000002",909584.787111603
56111,"Brazos Wind Farm","TX","32.947929999999999","-101.147784",439489.034485806
56112,"Mountain View III","CA","33.914099999999998","-116.59139999999999",61971.5278039497
56113,"Tessman Road","TX","29.428899999999999","-98.343299999999999",0
56114,"IMEA Highland","IL","38.741700000000002","-89.684700000000007",0
56116,"IMEA Flora","IL","38.665799999999997","-88.462500000000006",13469.7110288754
56117,"Flora Site A","IL","38.671399999999998","-88.489400000000003",11254.465547756
56118,"Flora Site B","IL","38.671399999999998","-88.489400000000003",7791.55307152338
56119,"Middlesex Generating Facility","NJ","40.490299999999998","-74.315600000000003",0
56120,"Lee County Landfill","SC","34.181111000000001","-80.267778000000007",0
56121,"Anderson Regional Landfill","SC","34.103056000000002","-80.790555999999995",0
56122,"Richland County Landfill","SC","34.103056000000002","-80.790555999999995",0
56123,"Minwind 3-9","MN","43.638300000000001","-96.391943999999995",31107.8331722499
56124,"SPFT - Newberg Cogen","OR","45.2879","-122.9627",45615637.031303
56125,"Springville Hydroelectric","CA","34.225299999999997","-119.08580000000001",0
56126,"Sub 2 Generating Station","MO","39.750300000000003","-92.5",0
56127,"Macon Energy Center","MO","39.748975000000002","-92.384476000000006",9809515.34571492
56128,"Sub 3 Generating Station","MO","39.761389000000001","-92.453333000000001",0
56129,"Thermal Kem","SC","34.889400000000002","-81.072500000000005",19453.4200870714
56130,"Cornell Dubilier","SC","0","0",NA
56131,"Valenite","SC","34.436399999999999","-83.046400000000006",23476.5095815181
56132,"Honea Path","SC","34.436399999999999","-82.364199999999997",24240.3873336283
56134,"Regional Wastewater Control Facility","CA","37.936900000000001","-121.32940000000001",1204815.66098372
56135,"Ripon Generation Station","CA","37.731499999999997","-121.116",2457566.8034313
56138,"Anderson Erickson","IA","41.601399999999998","-93.576499999999996",280.088509107049
56139,"Neptune Gas Processing Plant","LA","29.733599999999999","-91.443100000000001",0
56141,"Jamaica Bay Peaking","NY","40.609699999999997","-73.762200000000007",5608543.23154303
56142,"Chanarambie Power Partners, LLC","MN","44.011000000000003","-96.044600000000003",194089.258370699
56143,"Riverside Energy Resource Center","CA","33.9636","-117.4528",4535705.37878989
56144,"Springs Generating Station","CA","33.930799999999998","-117.2933",142686.982112168
56146,"False Island","AK","55.488900000000001","-133.13390000000001",200823.461029754
56147,"Viking","AK","55.488599999999998","-133.14080000000001",0
56148,"Ft. Pierre","SD","44.368056000000003","-100.380833",13367.8606619274
56149,"Seven Mile Creek LFG","WI","44.818600000000004","-91.371700000000004",0
56150,"McIntosh Combined Cycle Facility","GA","32.347799999999999","-81.181700000000006",462458884.959543
56151,"South Harper","MO","38.680300000000003","-94.482399999999998",705438.285560323
56152,"Freeport Energy Center","TX","28.988761","-95.395416999999995",129250093.906878
56153,"Viking Wind Partners","MN","43.983462000000003","-96.011809",33258.3676088638
56160,"Mendota Hills, LLC","IL","41.7194","-89.049199999999999",67669.5626944043
56162,"Ainsworth Wind","NE","42.448900000000002","-99.8917",171698.140599315
56163,"Kennecott Power Plant","UT","40.7119","-112.1225",142688286.83965
56164,"Faribault Energy Park","MN","44.335599999999999","-93.290555999999995",23377942.5268672
56166,"Sheboygan Falls","WI","43.751826000000001","-87.878056000000001",1290202.66968664
56169,"NEO Freehold Gen LLC","NJ","40.24","-74.255300000000005",1018138.52425511
56170,"Mid Valley Plant","CA","34.142499999999998","-117.42740000000001",0
56171,"Milliken Plant","CA","34.037199999999999","-117.5569",0
56172,"Flying Cloud Power Partners LLC","IA","43.389699999999998","-95.299700000000001",136384.426143655
56173,"Colorado Green Holdings LLC","CO","37.703299999999999","-102.62309999999999",353250.840844442
56174,"Moraine Wind LLC","MN","44.066699999999997","-96.066699999999997",137947.970443062
56176,"BNWRD","IL","40.380555999999999","-88.960278000000002",483.789243003085
56177,"Nebo Power Station","UT","40.061399999999999","-111.7294",27233034.1807383
56181,"Genoa Diesel Generating Station","OH","41.5092","-83.360600000000005",10312.3496534868
56182,"Columbia Flooring Melbourne","AR","36.060513999999998","-91.919802000000004",3966255.31141646
56183,"Modular Power LLC","MI","41.926110999999999","-85.010277000000002",NA
56184,"Red Bluff","CA","40.151899999999998","-122.20140000000001",1249799.14046142
56185,"Chowchilla II","CA","37.107300000000002","-120.24850000000001",4292273.44435015
56188,"Pinelawn Power LLC","NY","40.736611000000003","-73.388424000000001",11805789.6435516
56189,"Waterside Power, LLC","CT","41.037199999999999","-73.556399999999996",1037778.85142509
56190,"Central Michigan University","MI","43.596899999999998","-84.766900000000007",3475195.47575685
56191,"Colville Indian Plywood & Veneer","WA","48.399006999999997","-119.508871",NA
56192,"Georgia-Pacific Wauna Mill","OR","46.153955000000003","-123.40658000000001",26189973.6978016
56193,"Medford Operation","OR","42.355516999999999","-122.904642",0
56194,"Dike City Power Plant","IA","42.462200000000003","-92.626400000000004",7995.25380541941
56195,"Combine Hills I","OR","45.942999999999998","-118.59099999999999",94805.076724925
56196,"500MW CC","NY","40.788899999999998","-73.906899999999993",230753716.502004
56199,"TG Windfarm LLC","MN","43.989699999999999","-96.223600000000005",6079.66661629635
56200,"CG Windfarm LLC","MN","43.993099999999998","-96.218599999999995",5925.42746612936
56201,"Bisson Windfarm LLC","MN","43.984444000000003","-96.219443999999996",6181.02377212037
56202,"Tofteland Windfarm LLC","MN","43.980277999999998","-96.223332999999997",6050.58151940772
56203,"Westridge Windfarm LLC","MN","43.988610999999999","-96.215556000000007",5437.15038502931
56204,"Fey Windfarm LLC","MN","44.0364","-96.073599999999999",6000.3436247819
56205,"Windcurrent Farms LLC","MN","44.023600000000002","-96.078900000000004",5867.2572723521
56206,"K-Brink Windfarm LLC","MN","44.0197","-96.118300000000005",5846.9858411873
56207,"DL Windy Acres LLC","MN","43.651389000000002","-95.368611000000001",6047.05605311819
56208,"S&P Windfarm LLC","MN","43.651389000000002","-95.382499999999993",3949.40361084719
56209,"Boeve Windfarm LLC","MN","44.050800000000002","-96.093299999999999",6320.27969055684
56210,"B&K Energy Systems LLC","MN","43.651389000000002","-95.375500000000002",6174.85420611369
56211,"Sweetwater Wind  1 LLC","TX","32.360599999999998","-100.3389",110807.168213107
56212,"Sweetwater Wind 2 LLC","TX","32.347200000000001","-100.3703",285216.392389071
56213,"Patterson Pass","CA","37.701956000000003","-121.613708",22508.3395255112
56214,"Aeroturbine","CA","33.875","-116.625",4801.68508634133
56215,"Allendorf","IA","43.4","-95.633300000000006",1685.17288639586
56216,"L J Trust","IA","43.405799999999999","-95.654700000000005",NA
56217,"NAE Shaokatan Power","MN","44.398899999999998","-96.4178",NA
56218,"Zachary Ridge LLC","IA","43.405799999999999","-95.657499999999999",NA
56219,"Westar Wind","KS","39.298333","-96.573887999999997",NA
56223,"Alden Bailey Power Plant","OR","46.158402000000002","-123.40595999999999",27818.2368586286
56224,"TS Power Plant","NV","40.746099999999998","-116.52970000000001",127599232.870511
56225,"Aeolus Wind Facility","TX","36.472499999999997","-101.3278",642.516231267039
56226,"Bowling Green Wind","OH","41.378599999999999","-83.738299999999995",12570.0500553231
56227,"Port Westward","OR","46.178939999999997","-123.172039",121847034.944848
56228,"Prescott Airport","AZ","34.6584","-112.4008",2568.34027566417
56229,"Cogeneration 1","AZ","32.229922000000002","-110.952797",4983793.66671046
56231,"DeKalb Medical Center-Hillandale","GA","33.703600000000002","-84.1494",1756.91882985331
56232,"Miramar Energy Facility","CA","32.876899999999999","-117.166389",7660122.7270072
56233,"EG178 Facility","TX","32.747058000000003","-100.954661",60616787.8681677
56234,"Caithness Long Island Energy Center","NY","40.8142","-72.940299999999993",158585243.25459
56237,"Lake Side Power Plant","UT","40.331667000000003","-111.754167",278256896.415709
56238,"Groton Generating Station","SD","45.3735","-98.098688999999993",5558852.97463369
56239,"Kings River","CA","36.669699999999999","-119.74039999999999",23709724.7834179
56240,"Buffalo Gap Wind Farm","TX","32.311556000000003","-100.061589",339399.283792874
56241,"Cannon Falls Energy Center","MN","44.536687999999998","-92.915527999999995",3766416.53534212
56242,"Kindred School","ND","46.6494","-97.643100000000004",39594.330151042
56243,"Perham Incinerator","MN","46.591456000000001","-95.564824999999999",5268768.22224949
56244,"State Auto Insurance","SD","45.222003000000001","-96.619888000000003",8580.89341537051
56245,"Stevens Community Medical Center","MN","45.585000000000001","-95.904200000000003",5652.695365615
56247,"West Group Data Center F","MN","44.828299999999999","-93.116699999999994",37430.0098533966
56248,"Shell Chemical","LA","30.187508000000001","-90.983963000000003",71097089.457774
56249,"Anson County Generation Facility","NC","34.968651000000001","-79.921738000000005",12974232.0151059
56250,"Ontario LFGTE","NY","42.858600000000003","-77.087199999999996",0
56251,"Intrepid","IA","42.553899999999999","-95.328299999999999",473560.022074407
56252,"Century","IA","42.564399999999999","-93.636899999999997",519198.945925532
56253,"Millcreek Power Generation","UT","37.112091999999997","-113.516581",6789805.48324266
56255,"Hopkins Ridge Wind","WA","46.421100000000003","-117.8331",399452.076568747
56256,"John Street 1, 3, 4 & 5","CT","41.445799999999998","-72.836399999999998",NA
56258,"Kapaia Power Station","HI","21.996451","-159.37580299999999",25589.9046956895
56259,"Empire Generating Co  LLC","NY","42.625239000000001","-73.750021000000004",180214193.180323
56260,"High Point, Pump Station Rd","NC","35.9861","-79.949700000000007",23221.8836641481
56261,"Lexington","NC","35.773600000000002","-80.259399999999999",2037.00733896036
56262,"Gastonia, Tulip Drive","NC","35.289140000000003","-81.205219",40256.3575362041
56263,"Albemarle Prime Power Park","NC","35.4039","-80.16",41351.2489808953
56265,"South Fork","AK","55.563333","-132.891111",0
56266,"WPPI Hartford DG","WI","43.203899999999997","-88.408299999999997",2699.03472412248
56269,"IBM West","MN","44.058700000000002","-92.511899999999997",5398.06944824495
56270,"Callahan Divide Wind Energy Center","TX","32.303888999999998","-100.02166699999999",356582.406488049
56271,"Diablo Wind LLC","CA","37.763652999999998","-121.614392",51353.7047064545
56273,"Weatherford Wind Energy Center","OK","35.509399999999999","-98.7346",359360.473924199
56274,"Valley Queen Cheese","SD","45.221111000000001","-96.637221999999994",21770.5159351388
56275,"Helzel & Schwarzhoff 86","CA","35.092500000000001","-118.3952",2823.01713134201
56276,"ZCO","CA","35.077199999999998","-118.3811",NA
56277,"Bavarian LFGTE","KY","38.860799999999998","-84.655600000000007",0
56278,"Green Valley LFGTE","KY","38.419199999999996","-82.723600000000005",0
56279,"Laurel Ridge LFGTE","KY","37.034999999999997","-84.093299999999999",0
56280,"Hardin County LFGTE","KY","37.7258","-85.725800000000007",0
56281,"SPI - Everett","WA"," "," ",NA
56283,"Hargis-Hebert Electric Generating","LA","30.1694","-91.9923",1444982.98177722
56284,"Santa Maria EPG","CA","35.040832999999999","-120.636667",4047204.6168734
56288,"Salem Water Plant","VA","37.287500000000001","-80.077100000000002",25360.7413700565
56289,"Salem Street Dept","VA","37.279400000000003","-80.044700000000006",29180.1301306071
56290,"Maple Ridge Wind Farm","NY","43.785299999999999","-75.575299999999999",716670.007834464
56291,"Horse Hollow Wind Energy Center","TX","32.214024000000002","-100.05712",2035163.55228905
56292,"Hamlet Generating Facility","NC","34.842311000000002","-79.736086999999998",7191944.23472723
56293,"Caprock Wind Farm","NM","34.980556","-103.353889",279111.166142176
56294,"Bayway Refinery","NJ","40.637554000000002","-74.221219000000005",0
56295,"Kumeyaay Wind","CA","32.705556000000001","-116.3425",123334.912672955
56296,"Trimont Area Wind Farm","MN","43.793799999999997","-94.849900000000005",324017.67437165
56297,"Crescent Ridge","IL","41.25","-89.570800000000006",130322.386858806
56298,"Roseville Energy Park","CA","38.7928","-121.3811",37043909.1315987
56299,"Wind Park Bear Creek","PA","41.235278000000001","-75.753056000000001",58988.9833230064
56300,"Jersey-Atlantic Wind Farm","NJ","39.382221999999999","-74.447500000000005",18362.3911690226
56301,"Wolverine Creek","ID","43.419499999999999","-111.82940000000001",161989.006437946
56302,"Oasis Wind","CA","35.060940000000002","-118.292406",139730.09365242
56303,"Elk River Wind","KS","37.579700000000003","-96.550299999999993",499806.237233394
56304,"San Juan Mesa","NM","33.971600000000002","-103.8604",354878.724903633
56305,"San Francisco Electric Reliability Proj","CA","37.785556","-122.383611",NA
56306,"San Francisco Intl Airport Ct Project","CA","37.635832999999998","-122.383888",NA
56307,"Adams Wind Farm","MN","43.554777999999999","-92.724138999999994",53558.0025039838
56308,"Fossil Gulch","ID","42.858055999999998","-114.949444",21835.8568307831
56309,"Trigen St. Louis","MO","38.635899999999999","-90.180899999999994",5160777.38607105
56311,"Sweetwater Wind 3 LLC","TX","32.290832999999999","-100.42189999999999",395155.414528381
56312,"Shute Creek Facility","WY","41.880499999999998","-110.0904",72304705.0596421
56313,"Coleman Falls","VA","37.503500000000003","-79.300600000000003",0
56314,"Holcomb Rock","VA","37.503500000000003","-79.300600000000003",0
56317,"Raft River Geothermal Power Plant","ID","42.099417000000003","-113.38245000000001",578083382.863048
56318,"Fauquier Landfill Gas","VA","38.5","-77.75",0
56319,"Wygen 2","WY","44.291899999999998","-105.3811",77505355.9821711
56320,"Spring Canyon","CO","40.982999999999997","-102.96469999999999",173369.211620553
56321,"Richard Burdette Geothermal","NV","39.390842999999997","-119.754593",1098575889.77277
56322,"Wild Horse","WA","47.036268999999997","-120.20649400000001",573122.054532125
56323,"Modern Innovative Energy LLC","NY","43.209400000000002","-78.983599999999996",0
56324,"Colonie LFGTE Facility","NY","42.802500000000002","-73.737799999999993",0
56325,"Delta Power","AK","64.028056000000007","-145.71944400000001",25691.7550626375
56326,"Mustang Station Unit 4","TX","32.974553999999998","-102.743607",13406771.1623634
56327,"Pendleton County LFGTE","KY","38.801400000000001","-84.344700000000003",0
56328,"Harry D Mattison Gas Plant","AR","36.185499999999998","-94.284099999999995",3229759.91268164
56329,"Campbell Industrial Park","HI","21.302499999999998","-158.10166699999999",9909312.95336839
56330,"Ewa Nui Substation DG","HI","21.375599999999999","-158.0478",NA
56331,"Iwilei Tank Farm DG","HI","21.3169","-157.87639999999999",NA
56332,"Helemano Substation DG","HI","21.529199999999999","-158.04580000000001",NA
56333,"Gauley River Power Partners","WV","38.219209999999997","-80.890609999999995",0
56335,"Blue Canyon Windpower II","OK","34.866100000000003","-98.605599999999995",480603.90372089
56336,"Aragonne Wind LLC","NM","34.814700000000002","-105.0108",232669.31734361
56337,"Sweetwater Wind 4 LLC","TX","32.312199999999997","-100.5303",634951.461976278
56338,"High Trail Wind Farm LLC","IL","40.479199999999999","-88.798900000000003",513417.181210701
56339,"Albemarle Hospital Unit","NC","35.363599999999998","-80.193899999999999",22738.094421145
56340,"Cherryville City Hall","NC","35.377800000000001","-81.38",20217.2978391816
56341,"Lincolnton High School","NC","35.476900000000001","-81.273600000000002",19733.5085961785
56342,"Maiden Community Center","NC","35.577199999999998","-81.208100000000002",23069.1081137261
56343,"Monroe Middle School","NC","34.973274000000004","-80.540037999999996",9777.63522700972
56344,"Morganton Station 5","NC","35.763100000000001","-81.696399999999997",942.115894269166
56345,"Pineville Delivery 1","NC","35.085299999999997","-80.8947",1273.12958685022
56346,"Bear Valley Power Plant","CA","34.250599999999999","-116.9025",60386.1469558205
56347,"Cedar Ridge","WI","43.692647000000001","-88.329741999999996",155932.255352532
56348,"Laverne Diesel Generating Plant","OK","36.710599999999999","-99.890600000000006",3870.31394402468
56349,"Quail Run Energy Center","TX","31.8414","-102.315",50094150.6788662
56350,"Colorado Bend Energy Center","TX","29.287800000000001","-96.068299999999994",119154623.186844
56351,"Spearville","KS","37.864100000000001","-99.752799999999993",420047.850632187
56352,"Tampa Electric Co NA 2","FL","0","0",NA
56353,"Tampa Electric Co NA 3","FL","27.796254999999999","-82.399485999999996",NA
56354,"Tampa Electric Co NA 4","FL"," "," ",NA
56355,"Whispering Willow Wind Farm - East","IA","42.630513000000001","-93.206389000000001",547854.817293413
56356,"Clearwater Power Plant","CA","33.891199999999998","-117.60850000000001",1396922.72883786
56357,"FPL Energy Burleigh County Wind","ND","47.116700000000002","-100.7333",150881.143526206
56358,"Western Renewable Energy","AZ","34.093006000000003","-109.289979",NA
56359,"Klondike Windpower II","OR","45.570999999999998","-120.593",196525.355576765
56360,"Leaning Juniper","OR","45.652456999999998","-120.209783",189709.747872529
56361,"Big Horn Wind Project","WA","45.887700000000002","-120.28959999999999",455906.24962958
56362,"Shiloh I Wind Project","CA","38.119999999999997","-121.85",350632.300757893
56363,"Danville New Design Plant","VA","36.630800000000001","-79.389399999999995",NA
56364,"Danville Kentuck Road Plant","VA","36.653300000000002","-79.290599999999998",NA
56365,"Danville Westover Plant","VA","36.611400000000003","-79.463099999999997",NA
56366,"Lake Area Landfill Gas Recovery","WI","45.838332999999999","-91.691944000000007",NA
56367,"Electric Avenue Facility","VA","38.473056","-77.992500000000007",33483.3081341609
56368,"Water Treatment Plant Generators","VA","38.752800000000001","-77.476699999999994",10821.6014882269
56369,"Casselman Wind Power Project","PA","39.85","-79.138000000000005",86359.8222283533
56370,"Ecogen Wind","NY","42.586944000000003","-77.3125",NA
56371,"Cedar Creek Wind","CO","40.894399999999997","-104.0206",742766.390676145
56372,"Sweetwater Wind 5","TX","32.236944000000001","-100.4833",219880.688378336
56373,"Domain Integrated Energy System","TX","30.397418999999999","-97.724992",NA
56374,"Robert Mueller Energy Center","TX","30.304994000000001","-97.707674999999995",3315492.39663078
56376,"Pike County Wind Power","IL","39.618899999999996","-90.846100000000007",2726.94817495229
56377,"Judith Gap Wind Energy Center","MT","46.572499999999998","-109.7531",431549.684401782
56378,"Pakini Nui Wind Farm","HI","18.9742","-155.69139999999999",91300.7632331312
56379,"Victory Wind Farm","IA","42.116900000000001","-95.129199999999997",319423.991796391
56380,"Centennial Wind Farm","OK","36.637732999999997","-99.601868999999994",334356.985632272
56383,"Northern Iowa Windpower II","IA","43.360799999999998","-93.297799999999995",191889.367406032
56386,"Top of Iowa Windfarm III","IA","43.359699999999997","-93.320800000000006",80890.9426467183
56391,"Blue Sky Green Field Wind Project","WI","43.879399999999997","-88.270799999999994",309310.310378299
56392,"FPL Energy Oliver Wind I LLC","ND","47.152847000000001","-101.197716",159020.563822161
56394,"Forest Creek Wind Farm LLC","TX","32.039000000000001","-101.22",375394.294608987
56395,"Mesquite Wind Power LLC","TX","32.625599999999999","-99.492800000000003",507011.408962623
56397,"Hunlock Unit 4","PA","41.202500000000001","-76.068332999999996",638594.014163368
56398,"Jordanville Wind Farm","NY","43.5","-75",NA
56399,"Lempster Wind LLC","NH","43.232999999999997","-72.145499999999998",58736.0311167326
56400,"Treasure Coast Energy Center","FL","27.383889","-80.377499999999998",118021186.856852
56401,"UTSA TEP II","TX","29.581700000000001","-98.618600000000001",NA
56404,"Noble Hill Landfill","MO","37.381100000000004","-93.351399999999998",0
56405,"Nevada Solar One","NV","35.799798000000003","-114.98173",975078.051132674
56406,"Sierra Pacific Burlington Facility","WA","48.448099999999997","-122.4331",49343487.6817965
56407,"West County Energy Center","FL","26.698599999999999","-80.374700000000004",1235994256.44913
56408,"Agriwind LLC","IL","41.301699999999997","-89.623599999999996",5527.04977541235
56409,"Stahl Wind Energy","MN","44.025599999999997","-96.430300000000003",4993.82299912078
56410,"Carstensen Wind","MN","44.024700000000003","-96.436899999999994",4992.94163254839
56411,"Northern Lights Wind LLC","MN","44.015000000000001","-96.436700000000002",4921.55094018539
56412,"Lucky Wind","MN","44.021099999999997","-96.440600000000003",5146.29941614299
56413,"Greenback Energy","MN","44.020800000000001","-96.433099999999996",4923.31367333015
56414,"Redwood Falls Wind","MN","44.502777999999999","-95.174999999999997",NA
56415,"Fairmont Wind","MN","43.575000000000003","-94.446667000000005",NA
56416,"Michigan Wind 1 LLC","MI","43.709200000000003","-82.963300000000004",143707.700993583
56417,"Westchester Gas Recovery","IL","41.835000000000001","-87.901399999999995",0
56418,"Des Plaines Gas Recovery","IL","42.101900000000001","-87.881100000000004",0
56419,"Beecher Gas Recovery","IL","41.633600000000001","-87.601100000000002",0
56420,"Renick Run Pumping Station 03-04","OH","39.933300000000003","-83.066699999999997",2444.40880675243
56421,"PS ST-8 Engine No 1","OH","39.966700000000003","-83.116699999999994",1680.5310546423
56422,"ST-1/1A Engine No 1","OH","39.950000000000003","-83.015833000000001",1069.42885295419
56423,"Dodge Park Engine No 1","OH","39.975000000000001","-83.091700000000003",1680.5310546423
56424,"Mower County Wind Energy Center","MN","43.614069999999998","-92.598820000000003",282150.999450324
56426,"Ameresco Chicopee Energy","MA","42.1661","-72.5381",0
56427,"Ameresco Janesville","WI","42.708300000000001","-89.020799999999994",0
56428,"Ameresco Santa Cruz Energy","CA","36.9178","-121.8156",0
56429,"Ameresco Delaware South","DE","38.599200000000003","-75.434200000000004",0
56430,"Ameresco Delaware Central","DE","39.033900000000003","-75.723299999999995",0
56432,"Wildorado Wind Ranch","TX","35.291944000000001","-102.303056",577484.598723777
56433,"Pine Tree Wind Power Project","CA","35.248005999999997","-118.17535599999999",249660.302126005
56434,"Burley Butte Windpark","ID","42.490341000000001","-113.926605",53995.1603238856
56435,"Golden Valley Wind Park LLC","ID","42.436804000000002","-113.92553599999999",29944.4292967046
56437,"Milner Dam Wind Park LLC","ID","42.460628999999997","-114.017297",52013.8482691692
56439,"Oregon Trail Wind Park","ID","42.840555999999999","-114.989722",33847.1204792155
56440,"Pilgrim Stage Wind Park","ID","42.797499999999999","-114.998611",31130.7487031318
56441,"Salmon Falls Wind Park","ID","42.681944000000001","-114.98916699999999",57367.2688298221
56442,"Thousand Springs Wind Park","ID","42.870277999999999","-114.967778",28897.3658087139
56443,"Tuana Gulch Wind Park","ID","42.836854000000002","-114.969342",26490.3536995365
56445,"Spindle Hill Energy Center","CO","40.092191999999997","-104.887844",24960101.5351247
56446,"Buena Vista Energy LLC","CA","37.805","-121.66719999999999",80391.2078001772
56447,"Hawi  Wind Farm","HI","20.257252000000001","-155.850382",28658.5154675982
56448,"Mars Hill Wind Farm Project","ME","46.544220000000003","-67.811099999999996",116832.190101915
56449,"Kaheawa Pastures Wind Farm","HI","20.814209999999999","-156.55099999999999",96051.3290582743
56450,"GSG LLC","IL","41.643611","-89.173056000000003",129253.289206506
56451,"Allegheny Ridge Wind Farm","PA","40.383889000000003","-78.579443999999995",178458.222209491
56452,"Medicine Bow Fuel & Power LLC","WY","42.046111000000003","-106.193611",NA
56453,"Robinson Power Company LLC","PA","40.409166999999997","-80.298056000000003",NA
56456,"Plum Point Energy Station","AR","35.664400000000001","-89.948899999999995",327935089.56999
56457,"Post Wind Farm LP","TX","32.925440000000002","-101.219397",274424.058710244
56458,"Hobbs Generating Station","NM","32.728332999999999","-103.309444",185232873.366328
56459,"MinnDakota Wind LLC","MN","44.2667","-96.344399999999993",506290.451106414
56460,"Twin Buttes Wind Project","CO","37.673499999999997","-102.8622",212341.478718174
56461,"Dry Creek LFG to Energy Project","OR","42.388300000000001","-122.7911",0
56462,"Geneva Generation Facility","IL","41.891100000000002","-88.271100000000004",169619.686672082
56463,"Oak Ridge LFGTE","IN","40.802799999999998","-86.367800000000003",0
56464,"Jay County LFGTE","IN","40.431100000000001","-85.005600000000001",0
56465,"Liberty I & II LFGTE","IN","40.885556000000001","-86.704443999999995",0
56466,"Marengo Wind Plant","WA","46.374699999999997","-117.77719999999999",477969.499036038
56467,"Russell City Energy Center","CA","37.634659999999997","-122.13381",140156667.488682
56468,"Klondike Windpower III","OR","45.583599999999997","-120.5042",705322.413215036
56469,"Roseburg Forest Products Biomass","CA","41.435555999999998","-122.37694399999999",7951128.86787872
56470,"Locust Ridge","PA","40.854999999999997","-76.129199999999997",63178.1186415417
56471,"McGrath Peaker","CA","34.205556000000001","-119.246944",2519706.12544317
56472,"Grapeland Peaker","CA","34.090299999999999","-117.5343",1340391.7780512
56473,"Mira Loma Peaker","CA","34.005299999999998","-117.5604",1580201.08035982
56474,"Barre Peaker","CA","33.807299999999998","-117.9832",2749568.84273996
56475,"Center Peaker","CA","33.929600000000001","-118.1046",1719238.5960288
56476,"Gateway Generating Station","CA","38.017499999999998","-121.7587",207818714.546345
56478,"MJMEUC Generating Station #1","MO","39.251075999999998","-91.640071000000006",11129387.8197939
56479,"Sand Bluff Wind Farm","TX","31.991441999999999","-101.302637",234393.270359191
56480,"Marshfield Utilities Gas Plant","WI","44.634721999999996","-90.134444000000002",272377.21240582
56481,"SunE Alamosa","CO","37.690303999999998","-105.880501",8655.5048551159
